rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,703155,Lazaro Montes,SEA,COL,2026-09-20T19:10:00Z,Scheduled,8,Tomoyuki Sugano,608372,R,65.0,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Platoon Edge",79.3,69.2,38.7,47.9,80.0,50.8,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,14,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.9% barrel, 31.6 HR allowed",fly-ball profile; pitcher allows elevated contact,23.5,41.2,90.2,103.6905,0.594,0.368,0.37,76.1,63.2,29.4,47.1,4.0,0.406,11.94,42.18,90.7,0.5401,0.2385,30.14,,,Coors Field,
2,663728,Cal Raleigh,SEA,COL,2026-09-20T19:10:00Z,Scheduled,4,Tomoyuki Sugano,608372,R,64.2,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",60.4,68.7,38.7,90.4,75.0,50.8,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 11.9% barrel, 31.6 HR allowed",fly-ball profile; pitcher allows elevated contact,16.14,42.53,90.39,101.2547,0.4413,0.2397,0.3283,75.06,52.32,53.17,42.64,33.4,0.2342,11.94,42.18,90.7,0.5401,0.2385,30.14,,,Coors Field,
3,686527,Dominic Canzone,SEA,COL,2026-09-20T19:10:00Z,Scheduled,3,Tomoyuki Sugano,608372,R,63.2,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",55.4,69.2,38.7,92.1,80.0,48.3,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,1,Contact streak: 8/25 over last 7 games,"platoon edge; pitcher baseline 11.9% barrel, 31.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.89,46.34,91.46,102.527,0.5015,0.2262,0.3613,73.94,41.36,39.34,26.23,18.7,0.2111,11.94,42.18,90.7,0.5401,0.2385,30.14,,,Coors Field,
4,700250,Ben Rice,NYY,AZ,2026-09-20T20:10:00Z,Scheduled,1,Corbin Burnes,669203,R,63.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",63.9,54.5,28.2,88.7,80.0,99.5,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,24,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 11.2% barrel, 3.5 HR allowed",lift-pull EV profile; pitcher allows elevated contact,14.56,50.85,92.39,102.4795,0.5236,0.2527,0.3819,72.84,27.38,44.54,31.09,35.1,0.2622,11.18,38.73,90.34,0.4081,0.1839,43.67,,,Chase Field,
5,691718,Pete Crow-Armstrong,CHC,CIN,2026-09-20T17:40:00Z,Scheduled,1,Rhett Lowder,695076,R,61.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",58.4,53.1,39.3,88.7,80.0,69.8,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,32,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.8% barrel, 18.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.38,47.06,90.41,101.9145,0.5016,0.2442,0.3595,74.31,45.65,50.44,35.08,40.1,0.2774,9.8,38.9,90.1,0.463,0.192,27.6,,,Great American Ball Park,
6,682987,Spencer Jones,NYY,AZ,2026-09-20T20:10:00Z,Scheduled,4,Corbin Burnes,669203,R,60.9,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",67.3,54.5,28.2,90.4,80.0,30.3,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,30,1,"Last 7 games: 6/30, 1 HR","platoon edge; pitcher baseline 11.2% barrel, 3.5 HR allowed",EV profile; pitcher allows elevated contact,15.4,55.6,94.2,104.3845,0.443,0.205,0.325,77.1,71.6,35.0,37.8,10.0,0.185,11.18,38.73,90.34,0.4081,0.1839,43.67,,,Chase Field,
7,670541,Yordan Alvarez,HOU,ATL,2026-09-20T18:10:00Z,Scheduled,2,Martín Pérez,527048,L,60.0,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",78.1,37.7,27.6,95.5,50.0,63.7,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,20,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.9% barrel, 10.9 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.55,53.11,94.35,104.795,0.6127,0.3049,0.428,76.1,61.8,40.81,36.24,29.8,0.2487,7.93,37.16,88.06,0.4213,0.1618,24.69,,,Daikin Park,
8,682829,Elly De La Cruz,CIN,CHC,2026-09-20T17:40:00Z,Scheduled,2,,,,59.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",61.3,40.2,39.3,95.5,75.0,70.8,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 0.0% barrel, 0.0 HR allowed",EV profile; pitcher fly-ball pressure modest,14.5,50.92,93.66,104.6004,0.4821,0.2087,0.3598,75.59,55.66,34.89,24.89,26.2,0.2152,,,,,,,,,Great American Ball Park,
9,682985,Riley Greene,DET,CWS,2026-09-20T18:10:00Z,Scheduled,4,Davis Martin,663436,R,59.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",62.3,44.8,27.6,90.4,80.0,74.2,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.4% barrel, 15.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.77,46.9,90.25,102.5884,0.5036,0.2459,0.3614,75.6,58.15,39.12,33.52,25.5,0.2105,7.42,44.67,90.42,0.4293,0.1573,23.97,,,Rate Field,
10,699024,Leo Bernal,STL,WSH,2026-09-20T18:15:00Z,Scheduled,5,Jake Irvin,663623,R,59.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",63.0,60.5,22.1,81.9,75.0,43.9,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,31,1,"Last 7 games: 9/31, 1 HR","switch hitter; pitcher baseline 11.2% barrel, 23.3 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,9.6,65.4,94.4,102.7369,0.542,0.225,0.385,74.2,36.6,44.2,34.6,3.0,0.185,11.23,45.7,89.7,0.4693,0.2127,29.23,,,Busch Stadium,
